2019.09.29-12.56.06,wav_name
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040147@TJ0040147B03_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041067@TJ0041067A04_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302B02_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100B04_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033B01_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040260@TJ0040260B02_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336B01_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B04_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040092@TJ0040092B06_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108A03_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041079@TJ0041079A04_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B06_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041126@TJ0041126A02_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B03_0114.wav
关闭清洗,\\192.168.1.12\hftest\hfwav\demei\TJ0041015@TJ0041015B05_0114.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041126@TJ0041126B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040259@TJ0040259A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040064@TJ0040064A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041011@TJ0041011A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041069@TJ0041069A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B07_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040101@TJ0040101B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040062@TJ0040062B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041157@TJ0041157B07_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041045@TJ0041045A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040140@TJ0040140A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040140@TJ0040140B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041039@TJ0041039A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041044@TJ0041044A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041085@TJ0041085B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041045@TJ0041045B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041057@TJ0041057B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040259@TJ0040259B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041063@TJ0041063B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041012@TJ0041012B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041121@TJ0041121B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100B07_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040259@TJ0040259B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040313@TJ0040313B07_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041057@TJ0041057B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041045@TJ0041045A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102B04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032B03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040080@TJ0040080B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040113@TJ0040113A04_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041063@TJ0041063A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202A02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001A01_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320B05_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B02_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125A03_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041011@TJ0041011B06_0115.wav
进入蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349A03_0115.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040062@TJ0040062B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041012@TJ0041012A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040101@TJ0040101B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040080@TJ0040080A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041106@TJ0041106B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040162@TJ0040162B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041067@TJ0041067B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041079@TJ0041079A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041063@TJ0041063A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040162@TJ0040162B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040331@TJ0040331B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041129@TJ0041129A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041057@TJ0041057B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040113@TJ0040113B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040113@TJ0040113B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040259@TJ0040259A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041031@TJ0041031B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108A04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040147@TJ0040147B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040313@TJ0040313B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040101@TJ0040101A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040331@TJ0040331A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041157@TJ0041157B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040080@TJ0040080B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041011@TJ0041011B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041085@TJ0041085A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041012@TJ0041012B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041157@TJ0041157B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041067@TJ0041067A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041100@TJ0041100B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040278@TJ0040278A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041044@TJ0041044B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041044@TJ0041044A03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041079@TJ0041079B03_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041015@TJ0041015B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108B04_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040064@TJ0040064B07_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040329@TJ0040329A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165B01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121B06_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041126@TJ0041126A01_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B05_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041044@TJ0041044A02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0041088@TJ0041088B02_0116.wav
蓝牙配对,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B01_0116.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041079@TJ0041079B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165A03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179A02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041157@TJ0041157B04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040147@TJ0040147B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125A03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244B03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202A01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320A03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040162@TJ0040162B05_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040080@TJ0040080B04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033A03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040043@TJ0040043A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359B04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083A02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040259@TJ0040259B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040329@TJ0040329A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218A01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202B05_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040062@TJ0040062A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040278@TJ0040278B02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172B01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040162@TJ0040162A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349A01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041069@TJ0041069B02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B06_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338B01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041045@TJ0041045A02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B07_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040260@TJ0040260B06_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085A02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244B05_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040064@TJ0040064B02_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040313@TJ0040313B03_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0041085@TJ0041085B01_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213A04_0117.wav
蓝牙解绑,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213B07_0117.wav
